5DEWA -1.0 -1.0
1QPJA -1.0 -1.0
1QPEA -1.0 -1.0
1QPCA -1.0 -1.0
4UALA 3.0 3.0
4UAKA -1.0 -1.0
5OTFA -1.0 -1.0
5OTEA 2.0 -1.0
5KBRB 12.0 11.0
5KBRA 9.0 7.0
5KBQB 11.0 11.0
5KBQA -1.0 -1.0
3THBA -1.0 -1.0
2XCHA 8.0 8.0
5HO8A 9.0 9.0
5HO7A 8.0 8.0
5HNGA 8.0 8.0
5HKMA 10.0 10.0
2R7BA 11.0 11.0
3QD4A 12.0 12.0
3QD3A 9.0 9.0
3QD0A 12.0 12.0
3QCYA 11.0 11.0
3QCXA 9.0 9.0
3QCSA 9.0 9.0
3QCQA 9.0 9.0
3IOPA 9.0 9.0
3IONA 11.0 11.0
6PDJA -1.0 -1.0
2PL0A -1.0 -1.0
4O0TB 8.0 8.0
4O0TA -1.0 -1.0
4O0RB 8.0 8.0
4O0RA -1.0 -1.0
5IMEB 8.0 8.0
5IMEA 5.0 -1.0
3PXKB 16.0 16.0
3PXKA 17.0 17.0
4KAOB 17.0 17.0
4KAOA 17.0 17.0
4GU6B 14.0 14.0
4GU6A 2.0 -1.0
2V55C -1.0 -1.0
2V55A -1.0 -1.0
3QFVB -1.0 -1.0
3QFVA -1.0 -1.0
1JPAB 23.0 23.0
1JPAA 23.0 23.0
1RQQB -1.0 -1.0
1RQQA -1.0 -1.0
3BU6A -1.0 -1.0
3BU5A 3.0 -1.0
3BU3A -1.0 -1.0
2B4SD -1.0 -1.0
2B4SB -1.0 -1.0
2AUHA -1.0 -1.0
3FY0A -1.0 -1.0
3FXZA -1.0 -1.0
5DFPA -1.0 -1.0
4DAWA -1.0 -1.0
3DAKD 5.0 5.0
3DAKC 8.0 8.0
3DAKB 12.0 12.0
3DAKA 11.0 11.0
3V8SD -1.0 -1.0
3V8SC -1.0 -1.0
3V8SB -1.0 -1.0
3V8SA -1.0 -1.0
3TWJD -1.0 -1.0
3TWJC -1.0 -1.0
3TWJB -1.0 -1.0
3TWJA -1.0 -1.0
3TV7D -1.0 -1.0
3TV7C -1.0 -1.0
3TV7B -1.0 -1.0
3TV7A -1.0 -1.0
4HVSA -1.0 -1.0
4W7PD 3.0 -1.0
4W7PC 4.0 -1.0
4W7PB 3.0 -1.0
4W7PA 3.0 -1.0
2QOKA 15.0 15.0
2OWBA -1.0 -1.0
2OU7A -1.0 -1.0
3FC2A -1.0 -1.0
2IJMB 15.0 15.0
2IJMA 15.0 15.0
2ETMB 14.0 14.0
2ETMA 10.0 10.0
4P90B 11.0 11.0
4P90A 7.0 5.0
4EQCA -1.0 -1.0
7JOUA 6.0 -1.0
4YVEB -1.0 -1.0
4YVEA 4.0 -1.0
4YVCB -1.0 -1.0
4YVCA 5.0 -1.0
5WNHD -1.0 -1.0
5WNHC 5.0 -1.0
5WNHB 8.0 7.0
5WNHA -1.0 -1.0
5WNGD -1.0 -1.0
5WNGC 5.0 -1.0
5WNGB 7.0 7.0
5WNGA -1.0 -1.0
5WNFD -1.0 -1.0
5WNFC 5.0 -1.0
5WNFB 11.0 7.0
5WNFA -1.0 -1.0
5WNED -1.0 -1.0
5WNEC 5.0 -1.0
5WNEB 12.0 9.0
5WNEA -1.0 -1.0
5UZJB 6.0 -1.0
5UZJA 4.0 -1.0
3NDMD -1.0 -1.0
3NDMC 13.0 5.0
3NDMB -1.0 -1.0
3NDMA 4.0 -1.0
3NCZD -1.0 -1.0
3NCZC 3.0 1.0
3NCZB 7.0 2.0
3NCZA -1.0 -1.0
5KKTB -1.0 -1.0
5KKTA 4.0 -1.0
5KKSB -1.0 -1.0
5KKSA -1.0 -1.0
5HVUB 4.0 4.0
5HVUA -1.0 -1.0
2ETRB -1.0 -1.0
2ETRA -1.0 -1.0
2ETKB -1.0 -1.0
2ETKA -1.0 -1.0
2ESMB -1.0 -1.0
2ESMA -1.0 -1.0
3D9VB -1.0 -1.0
3D9VA -1.0 -1.0
5BMLB -1.0 -1.0
5BMLA 2.0 -1.0
5MJAB 6.0 6.0
5MJAA 6.0 6.0
3H9OA 9.0 9.0
3KMMA -1.0 -1.0
3TKUB -1.0 -1.0
3TKUA -1.0 -1.0
1YHWA -1.0 -1.0
1F3MD 9.0 9.0
1F3MC 7.0 7.0
6M9LA 14.0 14.0
6I8ZA 14.0 14.0
2QOOA 21.0 21.0
6IN0A 14.0 14.0
2Z8CA -1.0 -1.0
2QOIA 21.0 21.0
5XY1A 12.0 12.0
3MPMA 4.0 4.0
4C3FA 4.0 4.0
3BZ3A 13.0 13.0
2QOFA 21.0 21.0
4L6QB -1.0 -1.0
4L6QA -1.0 -1.0
6ED6B 12.0 12.0
6ED6A 4.0 -1.0
1IRKA -1.0 -1.0
1IR3A -1.0 -1.0
1GAGA -1.0 -1.0
3NUNA 9.0 9.0
5WR7A 2.0 2.0
6OHDA 10.0 10.0
6M95A 15.0 15.0
3QC4B 8.0 7.0
3QC4A 7.0 7.0
1YHVA -1.0 -1.0
2HY81 -1.0 -1.0
2HELA 14.0 14.0
6E9WB 6.0 -1.0
6E9WA 5.0 -1.0
1I44A 16.0 16.0
3GUBA -1.0 -1.0
3GU8A -1.0 -1.0
2H9VA -1.0 -1.0
2F2UB -1.0 -1.0
2F2UA -1.0 -1.0
1Z5MA 10.0 10.0
2PE2A 10.0 10.0
2PE1A 10.0 10.0
2PE0A 10.0 10.0
4XBUA -1.0 -1.0
3ZFMA 23.0 23.0
2HK5A -1.0 -1.0
2Y6OA 20.0 20.0
2Y6MA 21.0 21.0
2QONA 16.0 16.0
2QOCA 11.0 11.0
2QOBA 13.0 13.0
3EKNA 3.0 3.0
3EKKA 18.0 18.0
2XYUA 20.0 20.0
5E1SA 17.0 17.0
2R2PA 1.0 1.0
1P14A 19.0 19.0
3Q53A -1.0 -1.0
3Q52A -1.0 -1.0
5ZJ6B -1.0 -1.0
5ZJ6A -1.0 -1.0
2ZVAA 4.0 4.0
2ZV9A 8.0 8.0
2ZV8A 7.0 7.0
2ZV7A 7.0 7.0
3KULB 1.0 1.0
3KULA 4.0 4.0
4WUNB 17.0 17.0
4WUNA 18.0 18.0
5UR1B 18.0 18.0
5UR1A 18.0 18.0
5UQ0B 17.0 17.0
5UQ0A 17.0 17.0
6MZQB 19.0 19.0
6MZQA 18.0 18.0
6C1OB 18.0 18.0
6C1OA 17.0 17.0
6C1CB 16.0 16.0
6C1CA 18.0 18.0
6C1BB 17.0 17.0
6C1BA 18.0 18.0
6C19B 17.0 17.0
6C19A 17.0 17.0
6C18B 20.0 20.0
6C18A 18.0 18.0
4TWOA 15.0 15.0
4TWNA 15.0 15.0
4P5ZA 21.0 21.0
4P5QA 16.0 16.0
4P4CA 21.0 21.0
4GK4A 13.0 13.0
4GK3A 14.0 14.0
4GK2A 19.0 19.0
4G2FA 15.0 15.0
3DZQA 19.0 19.0
3NUYA 9.0 9.0
3NUUA 9.0 9.0
3NUSA 9.0 9.0
4UWCB 3.0 -1.0
4UWCA 0.0 -1.0
4UWBB 3.0 3.0
4UWBA 2.0 1.0
5O4AB 6.0 5.0
5O4AA 11.0 -1.0
5O49B 12.0 5.0
5O49A 12.0 -1.0
4NKSB 16.0 6.0
4NKSA 14.0 6.0
4NKAB 13.0 6.0
4NKAA 12.0 7.0
4NK9B 14.0 8.0
4NK9A 13.0 7.0
4F65B 15.0 7.0
4F65A 11.0 10.0
4F64B 16.0 6.0
4F64A 12.0 -1.0
4F63B 16.0 6.0
4F63A 12.0 -1.0
5EW8B 13.0 2.0
5EW8A 11.0 -1.0
4AW2A -1.0 -1.0
2J0IA -1.0 -1.0
2CDZA 2.0 -1.0
5HHWA -1.0 -1.0
1UVRA 4.0 4.0
1H1WA 4.0 4.0
4O0YA -1.0 -1.0
4O0XA -1.0 -1.0
4O0VA -1.0 -1.0
5BMSA -1.0 -1.0
2QOLA 22.0 22.0
4UWYB 14.0 14.0
4UWYA 5.0 -1.0
5FLFE 15.0 14.0
5FLFD 9.0 -1.0
5FLFC 13.0 -1.0
5FLFB 13.0 -1.0
5FLFA 7.0 -1.0
2FGIB 16.0 6.0
2FGIA 14.0 1.0
1FGKB 16.0 6.0
1FGKA 12.0 -1.0
1FGIB 16.0 6.0
1FGIA 12.0 -1.0
5B7VB 13.0 5.0
5B7VA 11.0 3.0
5AM6B 13.0 13.0
5AM6A 11.0 -1.0
1AGWB 16.0 6.0
1AGWA 12.0 -1.0
5A4CB 13.0 5.0
5A4CA 6.0 6.0
3MFUA -1.0 -1.0
3MFTA -1.0 -1.0
3MFSA -1.0 -1.0
3MFRA -1.0 -1.0
4ZSAB 12.0 6.0
4ZSAA 12.0 -1.0
5Z0SB 12.0 1.0
5Z0SA 12.0 -1.0
6ITJB 5.0 5.0
6ITJA 12.0 -1.0
5I8AA 8.0 3.0
2UV2A 2.0 -1.0
2JFMA -1.0 -1.0
2JFLA -1.0 -1.0
2J51A -1.0 -1.0
5XVFA -1.0 -1.0
4RWLB 13.0 6.0
4RWLA 12.0 3.0
4RWJB 13.0 9.0
4RWJA 1.0 1.0
3KY2B 16.0 6.0
3KY2A 2.0 -1.0
3JS2B 13.0 -1.0
3JS2A 7.0 -1.0
5ZJWA -1.0 -1.0
5XVGA -1.0 -1.0
5XVAA -1.0 -1.0
4L67A -1.0 -1.0
2BVAB 7.0 2.0
2BVAA 8.0 2.0
5KVTA 4.0 -1.0
1UU9A 9.0 9.0
4J99D 16.0 3.0
4J99C 7.0 -1.0
4J99B 7.0 -1.0
4J99A 15.0 2.0
6SOUA 3.0 3.0
6SOTA 2.0 2.0
6SODA 2.0 2.0
6SO4A 2.0 2.0
6SO2A 2.0 2.0
6SO1A 3.0 2.0
6SOIA 2.0 1.0
3ETAB 2.0 2.0
3ETAA 1.0 1.0
2PVYD 9.0 -1.0
2PVYC 7.0 3.0
2PVYB 6.0 4.0
2PVYA 6.0 -1.0
4J95D 16.0 11.0
4J95C 16.0 -1.0
4J95B 15.0 -1.0
4J95A 15.0 4.0
5ZV2B 13.0 7.0
5ZV2A 14.0 2.0
4DC2A 6.0 -1.0
4J98B -1.0 -1.0
4J98A -1.0 -1.0
4NJDA -1.0 -1.0
5I0BA -1.0 -1.0
4APPA -1.0 -1.0
3RHXA 12.0 -1.0
3RHXB 16.0 6.0
2Q0NA -1.0 -1.0
4J96B -1.0 -1.0
4J96A 4.0 -1.0
3GQIA -1.0 -1.0
2BAQA 9.0 9.0
4J97D 9.0 -1.0
4J97C 7.0 -1.0
4J97B 6.0 -1.0
4J97A 10.0 -1.0
3KXXD 19.0 -1.0
3KXXC 19.0 -1.0
3KXXB -1.0 -1.0
3KXXA -1.0 -1.0
3GQLC 16.0 16.0
3GQLB 16.0 16.0
3GQLA 13.0 12.0
2F57B -1.0 -1.0
2F57A -1.0 -1.0
5A46B 9.0 -1.0
5A46A 10.0 3.0
2PZ5B 13.0 -1.0
2PZ5A 13.0 -1.0
4PMTA 9.0 3.0
4PMSA 3.0 2.0
4PMPA 4.0 2.0
4PMMA 3.0 -1.0
6MZWB 20.0 20.0
6MZWA 18.0 18.0
4TYHB 8.0 8.0
2OGVA -1.0 -1.0
5UGLA 12.0 -1.0
5UGLB 16.0 11.0
3K3IA 12.0 12.0
6NVLD 9.0 9.0
6NVLC 13.0 5.0
6NVLB 18.0 18.0
6NVLA 14.0 8.0
2XCKA 8.0 8.0
5O8VA 14.0 14.0
2WNTB 10.0 10.0
2WNTA 9.0 9.0
2GTNA 11.0 11.0
2GTMA 4.0 4.0
2PZPB 11.0 -1.0
2PZPA 13.0 -1.0
3LCDA 5.0 2.0
5MJBB 3.0 3.0
5MJBA 6.0 6.0
3HEGA 11.0 11.0
3HECA 14.0 14.0
5FM3A 25.0 -1.0
5FM2A 25.0 -1.0
2PWLB 12.0 -1.0
2PWLA 14.0 -1.0
6TCAH 4.0 -1.0
6TCAF 4.0 -1.0
6TCAD 4.0 -1.0
6TCAB 3.0 -1.0
3NNXA 7.0 7.0
3NNWA -1.0 -1.0
3NNVA -1.0 -1.0
3NNUA -1.0 -1.0
1ZWSH -1.0 -1.0
1ZWSG -1.0 -1.0
1ZWSF -1.0 -1.0
1ZWSE -1.0 -1.0
1ZWSD -1.0 -1.0
1ZWSC -1.0 -1.0
1ZWSB -1.0 -1.0
1ZWSA -1.0 -1.0
3FLNC 4.0 3.0
3FKOA 3.0 3.0
3FI4A 7.0 3.0
4USFB 9.0 9.0
4USFA 13.0 13.0
6HVDA 6.0 6.0
3S3IA -1.0 -1.0
6ZWRA 11.0 11.0
6ZWPA 12.0 12.0
6YJCA 12.0 12.0
6Y6VA 13.0 13.0
6Y4XA 9.0 9.0
6Y4WA 10.0 10.0
6Y4VA 8.0 8.0
6Y4UA 10.0 10.0
6SFOA 12.0 12.0
6SFKA 11.0 11.0
6SFJA 9.0 9.0
6SFIA 10.0 10.0
4LOQD -1.0 -1.0
4LOQC 13.0 -1.0
4LOQB -1.0 -1.0
4LOQA -1.0 -1.0
4LOPD -1.0 -1.0
4LOPC 10.0 -1.0
4LOPB -1.0 -1.0
4LOPA -1.0 -1.0
4LOOA -1.0 -1.0
5LARA -1.0 -1.0
1ZZLA -1.0 -1.0
2YIXA -1.0 -1.0
4E5AX 14.0 14.0
2PVFA 8.0 -1.0
3CLYA 14.0 -1.0
2YABB -1.0 -1.0
2YABA -1.0 -1.0
2YAAB -1.0 -1.0
2YAAA -1.0 -1.0
2YA9B -1.0 -1.0
2YA9A -1.0 -1.0
4NIFD 3.0 3.0
4NIFA 3.0 3.0
1OECA 15.0 -1.0
1GJOA 15.0 -1.0
2GHMA 11.0 11.0
2GHLA 10.0 10.0
5RA9A -1.0 -1.0
5RA8A 4.0 -1.0
5RA7A -1.0 -1.0
5RA6A 0.0 -1.0
5RA5A -1.0 -1.0
5RA4A -1.0 -1.0
5RA3A 3.0 -1.0
5RA2A -1.0 -1.0
5RA1A -1.0 -1.0
5RA0A 3.0 -1.0
5R9ZA -1.0 -1.0
5R9YA 3.0 2.0
5R9XA 2.0 -1.0
5R9WA -1.0 -1.0
5R9VA -1.0 -1.0
5R9UA 3.0 3.0
5R9TA 2.0 -1.0
5R9SA -1.0 -1.0
5R9RA -1.0 -1.0
5R9QA 2.0 -1.0
5R9PA -1.0 -1.0
5R9OA -1.0 -1.0
5R9NA 5.0 -1.0
5R9MA 3.0 2.0
5R9LA 3.0 2.0
5R9KA 6.0 -1.0
5R9JA 2.0 1.0
5R9IA 6.0 2.0
5R9HA 3.0 1.0
5R9GA -1.0 -1.0
5R9FA 2.0 1.0
5R9EA 2.0 1.0
5R9DA 3.0 -1.0
5R9CA 1.0 -1.0
5R9BA 3.0 2.0
5R9AA -1.0 -1.0
5R99A 3.0 -1.0
5R98A -1.0 -1.0
5R97A -1.0 -1.0
5R96A 1.0 1.0
5R95A 2.0 1.0
5R94A 2.0 1.0
5R93A 1.0 1.0
5R92A 2.0 2.0
5R91A 2.0 -1.0
5R90A 4.0 2.0
5R8ZA -1.0 -1.0
5R8YA 2.0 -1.0
5R8XA -1.0 -1.0
5R8WA -1.0 -1.0
5R8VA 1.0 1.0
5R8UA 2.0 -1.0
5NZZH 7.0 -1.0
5NZZG 5.0 -1.0
5NZZF 6.0 -1.0
5NZZE 5.0 -1.0
1LEZA 7.0 7.0
1LEWA 9.0 9.0
4KA3A 11.0 11.0
3Q4ZB 9.0 9.0
3Q4ZA 5.0 -1.0
2PZRB 12.0 -1.0
2PZRA 12.0 -1.0
3UVRA 12.0 12.0
3UVQA 13.0 13.0
3UVPA 11.0 11.0
5TCOA 13.0 13.0
3QUEA 6.0 6.0
3QUDA 6.0 6.0
3LFAA 15.0 15.0
4L8MA 7.0 7.0
3HV7A 11.0 11.0
3HV6A 12.0 12.0
3HV5B 10.0 10.0
3HV5A 10.0 10.0
3HV4B 10.0 10.0
3HV4A 10.0 10.0
3HUCA 12.0 12.0
3GCUB 11.0 11.0
3GCUA 10.0 10.0
4EHVA 11.0 11.0
4EH9A 11.0 11.0
4EH8A 13.0 13.0
4EH7A 12.0 12.0
4EH6A 14.0 14.0
4EH5A 15.0 15.0
4EH4A 10.0 10.0
4EH3A 10.0 10.0
4EH2A 12.0 12.0
4DLJA 14.0 14.0
4DLIA 12.0 12.0
2A27H -1.0 -1.0
2A27G -1.0 -1.0
2A27F -1.0 -1.0
2A27E -1.0 -1.0
2A27D -1.0 -1.0
2A27C -1.0 -1.0
2A27B -1.0 -1.0
2A27A -1.0 -1.0
1Z9XC -1.0 -1.0
1Z9XB -1.0 -1.0
1Z9XA -1.0 -1.0
6FEKA -1.0 -1.0
2YCFA 15.0 -1.0
3C4FB 12.0 -1.0
3C4FA 12.0 -1.0
2CKED -1.0 -1.0
2CKEC -1.0 -1.0
2CKEB -1.0 -1.0
2CKEA -1.0 -1.0
2A2AD -1.0 -1.0
2A2AC -1.0 -1.0
2A2AB -1.0 -1.0
2A2AA -1.0 -1.0
6QE1A 13.0 13.0
6QDZA 13.0 13.0
3K3JA 13.0 13.0
2YIWA 12.0 12.0
2YISA 12.0 12.0
3MW1A 5.0 2.0
3HRBA 5.0 -1.0
1WMKG -1.0 -1.0
1WMKH -1.0 -1.0
1WMKD -1.0 -1.0
1WMKF -1.0 -1.0
1WMKB -1.0 -1.0
1WMKC -1.0 -1.0
1WMKE -1.0 -1.0
1WMKA -1.0 -1.0
2LGCA -1.0 -1.0
4GEOA 12.0 12.0
4YC3A 3.0 3.0
4Y72A -1.0 -1.0
5LQFD 7.0 7.0
5LQFA 5.0 5.0
5HQ0A -1.0 -1.0
6GU7G 8.0 8.0
6GU7E 8.0 8.0
6GU7C -1.0 -1.0
6GU7A 9.0 9.0
6GU6A 3.0 3.0
6GU4A -1.0 -1.0
6GU3A -1.0 -1.0
6GU2A 3.0 3.0
1OZ1A 4.0 -1.0
1ZZ2A 11.0 11.0
1ZYJA 13.0 13.0
2ZB1A 2.0 2.0
2ZB0A -1.0 -1.0
2ZAZA 4.0 -1.0
1WBWA -1.0 -1.0
1WBVA -1.0 -1.0
1WBTA -1.0 -1.0
1WBSA -1.0 -1.0
1WBOA -1.0 -1.0
1WBNA -1.0 -1.0
1W84A -1.0 -1.0
1W83A -1.0 -1.0
1W82A -1.0 -1.0
1W7HA -1.0 -1.0
5TBEA 13.0 13.0
3ROCA 11.0 11.0
3RINA -1.0 -1.0
5OMHA 15.0 15.0
5OMGA 10.0 10.0
5N68A 14.0 14.0
5N67A 14.0 14.0
5N66A 13.0 13.0
5N65A 15.0 15.0
5N64A 13.0 13.0
5N63A 15.0 15.0
5MTYA 14.0 14.0
5MTXA 13.0 13.0
5ML5A 14.0 14.0
3MGYA 15.0 15.0
1KV2A 15.0 15.0
1KV1A 13.0 13.0
3KF7A 11.0 11.0
3IPHA 2.0 2.0
3HP5A 12.0 12.0
3HP2A 11.0 11.0
3HLLA 11.0 11.0
3HL7A 11.0 11.0
5ETAA 15.0 15.0
5ETAB 15.0 15.0
4E8AA 16.0 16.0
4E6CA 15.0 15.0
4E6AA 16.0 16.0
4E5BA 16.0 16.0
1DI9A -1.0 -1.0
3D83A -1.0 -1.0
3D7ZA -1.0 -1.0
4YC6G 4.0 4.0
4YC6E 4.0 4.0
4YC6C 4.0 4.0
4YC6A 4.0 4.0
2XK9A 15.0 -1.0
2PUUA 12.0 12.0
3CTQA 12.0 12.0
2NPQA 14.0 14.0
2YITA 14.0 -1.0
2YIRA 14.0 -1.0
2YIQA 16.0 -1.0
2YCSA 15.0 2.0
2YCQA 15.0 -1.0
2W7XA 15.0 -1.0
2W0JA 15.0 2.0
2BALA 11.0 11.0
2BAKA 12.0 12.0
2BAJA 10.0 -1.0
4AACA 5.0 -1.0
4AA5A 4.0 3.0
4AA4A 4.0 -1.0
4AA0A 12.0 12.0
4A9YA 12.0 12.0
2PSQB 11.0 -1.0
2PSQA 11.0 -1.0
3ZSIA 13.0 13.0
3ZSHA 15.0 15.0
3ZSGA 12.0 12.0
3ZS5A 12.0 12.0
6HWVA 12.0 12.0
6HWUA 11.0 11.0
6HWTA 11.0 11.0
5O8UA 13.0 13.0
2GFSA 4.0 4.0
3FSKA 6.0 6.0
3FSFA 5.0 3.0
3FMNA 4.0 4.0
3FMMA 3.0 3.0
3FMLA 6.0 1.0
3FMKA 3.0 3.0
3FMJA 3.0 2.0
3FMHA 2.0 2.0
3FLZA 2.0 2.0
3FLYA 2.0 2.0
3FLWA 3.0 3.0
3FLSA 4.0 2.0
3FLQA 4.0 -1.0
3FL4A 4.0 4.0
3FKNA 3.0 3.0
3FKLA 5.0 5.0
3MPTA 2.0 2.0
3E93A 3.0 3.0
3E92A 1.0 1.0
3RI1B 13.0 -1.0
3RI1A 13.0 -1.0
6PAWF -1.0 -1.0
6PAWE -1.0 -1.0
6PAWB -1.0 -1.0
6PAWA -1.0 -1.0
3HVCA 14.0 14.0
2YCRA 15.0 -1.0
5ETCA -1.0 -1.0
1U5RB 0.0 0.0
1U5RA -1.0 -1.0
1U5QB 0.0 0.0
1U5QA 0.0 0.0
4XI2A -1.0 -1.0
5UOJA 6.0 6.0
1BMKA -1.0 -1.0
1YWRA 9.0 9.0
3ODYX 14.0 10.0
1YW2A 8.0 8.0
1QPDA -1.0 -1.0
3TG1A 14.0 14.0
3PY3A -1.0 -1.0
3ZYAA 12.0 12.0
1YQJA -1.0 -1.0
1WFCA 5.0 5.0
3U8WA -1.0 -1.0
1R39A 3.0 3.0
1OUYA -1.0 -1.0
1OUKA -1.0 -1.0
2ONLB 10.0 10.0
2ONLA 11.0 11.0
2OKRD 12.0 12.0
2OKRA 10.0 10.0
1M7QA -1.0 -1.0
3LHJA 7.0 7.0
3ITZA -1.0 -1.0
3GFEA -1.0 -1.0
3FC1X 8.0 8.0
3DS6D -1.0 -1.0
3DS6C -1.0 -1.0
3DS6B 6.0 6.0
3DS6A 6.0 6.0
5VNDB 11.0 -1.0
5VNDA 1.0 1.0
6P69B 12.0 -1.0
6P69A 12.0 -1.0
6P68C 12.0 3.0
6P68B 13.0 3.0
6P68A 12.0 3.0
3RNYB 9.0 9.0
3RNYA 7.0 6.0
3P4KA 12.0 12.0
3HA8A 7.0 7.0
2EWAA 14.0 14.0
1BL7A -1.0 -1.0
1BL6A -1.0 -1.0
1A9UA -1.0 -1.0
6SPLA 8.0 8.0
6SP9A 6.0 6.0
6SOVA 9.0 9.0
2FSOX 15.0 15.0
3OD6X 5.0 -1.0
5XYYA -1.0 -1.0
5XYXA 6.0 3.0
3KQ7A -1.0 -1.0
2XM9A 12.0 -1.0
2XM8A 18.0 3.0
2XBJA 13.0 2.0
2WTJA 12.0 1.0
2WTIA 12.0 1.0
2WTDA 12.0 2.0
2WTCA 12.0 2.0
2CN8A 15.0 2.0
2CN5A 14.0 -1.0
4BDKA 13.0 -1.0
4BDJA 15.0 1.0
4BDIA 13.0 -1.0
4BDHA 15.0 -1.0
4BDGA 15.0 -1.0
4BDFA 15.0 -1.0
4BDEA 13.0 2.0
4BDDA 15.0 2.0
4BDCA 15.0 1.0
4BDBA 14.0 1.0
4BDAA 15.0 1.0
4A9UA 11.0 2.0
4A9TA 12.0 -1.0
4A9SA 12.0 2.0
4A9RA 12.0 -1.0
2FSMX 14.0 14.0
2FSLX 14.0 14.0
6LVLB 12.0 -1.0
6LVLA 11.0 -1.0
6LVKB 12.0 -1.0
6LVKA 11.0 -1.0
2FSTX 15.0 15.0
5AMNA 20.0 -1.0
6FDZU 2.0 -1.0
6FDYU 4.0 -1.0
6YCWA 10.0 10.0
6YCUA 5.0 5.0
6Y8HA 10.0 10.0
6Y85A 11.0 11.0
6Y82A 7.0 7.0
6Y81A 10.0 10.0
6Y80A 8.0 8.0
6Y7ZA 10.0 10.0
6Y7YA 11.0 11.0
6Y7XA 10.0 10.0
6Y7WA 10.0 10.0
6E4FA -1.0 -1.0
3B2TB 14.0 -1.0
3B2TA 14.0 -1.0
2Y8OA 11.0 11.0
4BBMB 9.0 -1.0
4BBMA 2.0 -1.0
4AAAA 12.0 12.0
5WJJA 6.0 6.0
6ANLA 11.0 11.0
3DT1A -1.0 -1.0
5MZ3A -1.0 -1.0
3I6WH 14.0 5.0
3I6WG 18.0 18.0
3I6WF 14.0 5.0
3I6WE 18.0 18.0
3I6WD 14.0 5.0
3I6WC 18.0 18.0
3I6WB 14.0 5.0
3I6WA 18.0 18.0
2HEND 22.0 22.0
2HENC 22.0 22.0
2HENB 22.0 22.0
2HENA 22.0 22.0
4M15A -1.0 -1.0
4M14A -1.0 -1.0
4M13A -1.0 -1.0
4M12A -1.0 -1.0
4M0ZA -1.0 -1.0
4M0YA -1.0 -1.0
4HCVA -1.0 -1.0
4HCUA -1.0 -1.0
4HCTA -1.0 -1.0
5D7VD -1.0 -1.0
5D7VC -1.0 -1.0
5D7VB -1.0 -1.0
5D7VA -1.0 -1.0
2I0YA 60.0 1.0
2I0VA 60.0 1.0
1ZRZA 9.0 -1.0
3ODZX 10.0 10.0
3P7CA 13.0 13.0
3P7BA 13.0 13.0
3P7AA 13.0 13.0
3P79A 13.0 13.0
3P78A 13.0 13.0
3P5KA 13.0 13.0
2OZAB 8.0 8.0
3PG3A 13.0 13.0
3LFFA 13.0 13.0
3LFEA 13.0 13.0
3LFDA 14.0 14.0
3LFCA 13.0 13.0
3LFBA 13.0 13.0
3L8SA 13.0 13.0
3IW8A 13.0 13.0
3IW7A 12.0 12.0
3IW6A 11.0 11.0
3IW5A 12.0 12.0
3HV3A 12.0 12.0
3HUBA 14.0 14.0
3GCVA 10.0 10.0
3GCSA 14.0 14.0
3GCQA 12.0 12.0
3GCPA 12.0 12.0
3T9TA -1.0 -1.0
3OEFX 11.0 11.0
1R3CA -1.0 -1.0
1OVEA -1.0 -1.0
3NEWA 12.0 12.0
2I0HA -1.0 -1.0
3GC7A -1.0 -1.0
5LI9A 12.0 -1.0
5LIHB 11.0 -1.0
5LIHA 8.0 -1.0
4MAOA -1.0 -1.0
4M8TA -1.0 -1.0
4JG8A -1.0 -1.0
5UI0B -1.0 -1.0
5UI0A 5.0 -1.0
6ILZG 11.0 -1.0
6ILZE 12.0 -1.0
6ILZC 12.0 -1.0
6ILZA 11.0 -1.0
3A8XB 9.0 -1.0
3A8XA 7.0 -1.0
3A8WB 11.0 3.0
3A8WA 11.0 -1.0
2Q0BB 12.0 -1.0
2Q0BA 13.0 -1.0
3S4QA 11.0 11.0
2RG6A 10.0 10.0
2RG5A 11.0 11.0
2QD9A 13.0 13.0
3OCGA 13.0 13.0
3NWWA 10.0 10.0
3MVMB 11.0 11.0
3MVMA 9.0 9.0
3MVLB 10.0 10.0
3MVLA 10.0 10.0
3L8XA 10.0 10.0
4KIQD 11.0 11.0
4KIQC 11.0 11.0
4KIQB 11.0 11.0
4KIQA 11.0 11.0
4KIPB 10.0 10.0
4KIPA 11.0 11.0
4KIND 9.0 9.0
4KINC 9.0 9.0
4KINB 8.0 8.0
4KINA 8.0 8.0
3C5UA 11.0 11.0
3BX5A 10.0 10.0
3BV3A 10.0 10.0
3BV2A 10.0 10.0
3ZH8C 8.0 -1.0
3ZH8B 8.0 -1.0
3ZH8A 8.0 -1.0
5LI1A 10.0 -1.0
6LVMA 8.0 -1.0
5DA3A 1.0 -1.0
4KS8A -1.0 -1.0
4KS7A -1.0 -1.0
5UGXA -1.0 -1.0
5UGXB 10.0 10.0
5EK7B 4.0 -1.0
5EK7A 4.0 -1.0
5ZZ4F -1.0 -1.0
5ZZ4E -1.0 -1.0
5ZZ4D -1.0 -1.0
5ZZ4C -1.0 -1.0
5ZZ4B -1.0 -1.0
5ZZ4A -1.0 -1.0
3PJ3A 19.0 19.0
3PJ2A 18.0 18.0
3PJ1A 16.0 16.0
3PIZA 16.0 16.0
3PIYA 6.0 -1.0
3PIXA -1.0 -1.0
